Architecture,Accuracy,Accuracy_TS,AUROC,AUROC_TS,ECE_15,ECE_15_TS,MCE_15,MCE_15_TS,Gamma Correlation,Gamma Correlation_TS,Parameters #,AURC,AURC_TS,Confidence Mean,Confidence Mean_TS,Confidence Median,Confidence Median_TS,Confidence GINI,Confidence GINI_TS,Confidence Variance,Confidence Variance_TS,A-ECE,A-ECE_TS,A-MCE,A-MCE_TS,Parameters # Trainable,ECE_10,ECE_10_TS,MCE_10,MCE_10_TS,ECE_30,ECE_30_TS,MCE_30,MCE_30_TS,ECE_50,ECE_50_TS,MCE_50,MCE_50_TS,input size,Temperature,Coverage_for_Accuracy_95,Coverage_for_Accuracy_95_nonstrict,Coverage_for_Accuracy_95_TS,Coverage_for_Accuracy_95_nonstrict_TS,Coverage_for_Accuracy_99,Coverage_for_Accuracy_99_nonstrict,Coverage_for_Accuracy_99_TS,Coverage_for_Accuracy_99_nonstrict_TS,Coverage_for_Accuracy_98,Coverage_for_Accuracy_98_nonstrict,Coverage_for_Accuracy_98_TS,Coverage_for_Accuracy_98_nonstrict_TS,Coverage_for_Accuracy_97,Coverage_for_Accuracy_97_nonstrict,Coverage_for_Accuracy_97_TS,Coverage_for_Accuracy_97_nonstrict_TS,Coverage_for_Accuracy_96,Coverage_for_Accuracy_96_nonstrict,Coverage_for_Accuracy_96_TS,Coverage_for_Accuracy_96_nonstrict_TS,EAURC,EAURC_TS,hAURC_selective_01,hAURC_climbing_01,hAURC_jumping_01,hAURC_maxcoverage_01,hAURC_selective_hier,hAURC_climbing_hier,hAURC_jumping_hier,hAURC_maxcoverage_hier,Gain_climbing_01,Gain_jumping_01,Gain_maxcoverage_01,Gain_climbing_hier,Gain_jumping_hier,Gain_maxcoverage_hier,hAURC_selective_01_TS,hAURC_climbing_01_TS,hAURC_jumping_01_TS,hAURC_maxcoverage_01_TS,hAURC_selective_hier_TS,hAURC_climbing_hier_TS,hAURC_jumping_hier_TS,hAURC_maxcoverage_hier_TS,Gain_climbing_01_TS,Gain_jumping_01_TS,Gain_maxcoverage_01_TS,Gain_climbing_hier_TS,Gain_jumping_hier_TS,Gain_maxcoverage_hier_TS
xcit_medium_24_p8_224.fb_dist_in1k,85.076,85.1,0.8617368828305048,0.865003012934148,0.040056113153696,0.0403848886489868,0.1639631688594818,0.2602333724498749,0.7234737656610094,0.7300060258682961,84323624,0.04165,0.04027,0.85751,0.89053,0.92604,0.95818,0.07599,0.06909,0.02206,0.02127,0.0454405955970287,0.0489527657628059,0.1093241572380065,0.157574713230133,84323624,0.0455207079648971,0.039579652249813,0.4088923931121826,0.1657034754753112,0.04564955458045,0.0465285964310169,0.4088923931121826,0.3801467418670654,0.0456664860248565,0.0493232533335685,0.4088923931121826,0.553606390953064,224,0.93663,0.0,0.74583,0.0,0.74723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68931,0.0,0.69583,0.0299122594296932,0.0285779759287834,0.0286912641961421,0.0254732242875349,0.025501797531749,0.0254987898819697,0.0163757186112976,0.0152784414249112,0.0152981977741903,0.0152964141302819,11.21609660211455,11.116507946770799,11.12699075351908,6.70063532741339,6.5799911605952195,6.59088316448638,0.0282178566200691,0.0243585139898706,0.0243752880362917,0.0243749068996889,0.0160789733347788,0.0144842321535824,0.0144950591276394,0.0144949006925474,13.676951733653638,13.61750694078045,13.618857633740431,9.91817790845501,9.85084168100108,9.85182703677372
xcit_medium_24_p8_224.fb_in1k,83.746,83.73556,0.8421747760534646,0.8521612198307696,0.0578406602144241,0.0449381060898304,0.08950936794281,0.1721714735031128,0.6843495521069292,0.7043224396615392,84323624,0.05627,0.0514,0.79742,0.87825,0.8689,0.94961,0.08867,0.07388,0.02462,0.02385,0.0577759556472301,0.0505062565207481,0.0831438302993774,0.1626307964324951,84323624,0.0575657710433006,0.0409393869340419,0.068259060382843,0.1643540859222412,0.0578985661268234,0.0459492169320583,0.0941638946533203,0.1791813373565673,0.0584820099174976,0.04795578494668,0.127840369939804,0.2393663674592971,224,0.88963,0.0001,0.0001,0.00073,0.00073,0.0001,0.0001,0.00058,0.00058,0.0001,0.0001,0.00058,0.00058,0.0001,0.0001,0.00058,0.00058,0.0001,0.0001,0.00073,0.00073,0.0422803945839405,0.0373964831233024,0.0346927032728687,0.032114582918037,0.032178769689549,0.0321737236091982,0.0201620950359019,0.0195980395172701,0.0196302873667987,0.019628170048895,7.43130431363026,7.24628912179819,7.260834198643849,2.79760370947294,2.63766075973891,2.64816223738744,0.0333615546204026,0.0295877939223327,0.0296180813311614,0.029615413823301,0.0194692902812883,0.0179676555893587,0.0179806425819398,0.0179794789841661,11.311705167846089,11.22091980375452,11.228915557821589,7.7128373465815,7.64613233374596,7.6521089140777505
xcit_medium_24_p8_384.fb_dist_in1k,85.824,85.75778,0.8629887331499353,0.8672471018333223,0.0372681319713592,0.0412660576403141,0.1236128807067871,0.2086944580078125,0.7259774662998706,0.7344942036666446,84323624,0.03882,0.03737,0.86329,0.89882,0.92954,0.96387,0.07263,0.06535,0.02109,0.02013,0.045471254736185,0.0487265847623348,0.1171764135360717,0.167487621307373,84323624,0.0446307361125946,0.0412382110953331,0.908805012702942,0.167249858379364,0.0447237007319927,0.0487337820231914,0.908805012702942,0.2086944580078125,0.0448789745569229,0.047946598380804,0.908805012702942,0.8887790441513062,384,0.92741,4e-05,0.76388,4e-05,0.76234,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,0.00448,4e-05,0.64879,4e-05,0.71635,4e-05,0.71978,0.0282620191574096,0.0267125479876995,0.0267174293221513,0.0234368838264794,0.0234607575108856,0.0234584235759825,0.0152090421935951,0.014052764419985,0.0140667060713383,0.0140656961401217,12.27867193402478,12.18931571596046,12.198051342711851,7.60256799140905,7.51090113181385,7.51754146592431,0.0263554408719314,0.0223620292196387,0.0223761171158533,0.0223750017646002,0.0150532824228082,0.0133471458504153,0.0133537121325179,0.0133534910588541,15.15213375370103,15.098680289260619,15.102912247505989,11.33398367526648,11.29036340748585,11.29183201517957
xcit_nano_12_p16_224.fb_dist_in1k,72.324,72.26667,0.8531241345342596,0.8554482202273945,0.0602778233587741,0.0197266973555088,0.0862985849380493,0.2759662866592407,0.7062482690685191,0.7108964404547892,3053224,0.0929,0.09171,0.66296,0.74228,0.73902,0.8466,0.21927,0.18507,0.06702,0.06352,0.0602778121829032,0.0197483208030462,0.0850242972373962,0.0503796935081481,3053224,0.060277797281742,0.0196290016174316,0.0903012156486511,0.0451168417930603,0.0602791309356689,0.019788883626461,0.0999213457107544,0.2759662866592407,0.0604403987526893,0.0201452244073152,0.4641070365905761,0.1466474533081054,224,0.86256,0.43393,0.43393,0.44463,0.44463,0.0017,0.00502,0.00122,0.00573,0.15352,0.15352,0.20082,0.20082,0.30323,0.30323,0.33053,0.33053,0.38415,0.38415,0.39624,0.39624,0.0504790917038917,0.0491043105721473,0.067697338897637,0.0652531832100287,0.0668636603523627,0.0667464478905335,0.0408179401619652,0.0403562168451868,0.0412065227568352,0.0412227434441363,3.6104161956853598,1.23147904902861,1.40462095347838,1.1311774061756499,-0.9519897215001001,-0.99172883434301,0.067427884378473,0.0620897218192849,0.0628658220971856,0.0628406324226227,0.041109911216947,0.0385269705994508,0.0389363806625113,0.0389589188998231,7.9168471744196305,6.765839271599431,6.803197220458509,6.28301190889336,5.2871205266425,5.23229618709855
xcit_nano_12_p16_224.fb_in1k,69.964,70.02222,0.8546004014209876,0.8569977925983467,0.1212785467505455,0.0226609408855438,0.1627578735351562,0.0827505886554718,0.7092008028419753,0.7139955851966935,3053224,0.10319,0.10103,0.57836,0.72087,0.61779,0.8111,0.24781,0.1964,0.06294,0.06558,0.1212785765528678,0.0231084059923887,0.1644631028175354,0.0548258423805236,3053224,0.1212785542011261,0.0209000203758478,0.162458062171936,0.0472682118415832,0.1212817579507827,0.0226874686777591,0.1697221994400024,0.0827505886554718,0.1212785467505455,0.0232208278030157,0.1740162968635559,0.1127686649560928,224,0.80252,0.41853,0.41853,0.42643,0.42643,0.00858,0.00858,0.00622,0.00622,0.01112,0.01112,0.24428,0.24428,0.29761,0.29761,0.32941,0.32941,0.36785,0.36785,0.38341,0.38341,0.0527319610118866,0.0507865473628044,0.0756628288669697,0.0755367564674745,0.0780945898717175,0.0777432788145076,0.0458998052052926,0.0474212458809434,0.0487000884543425,0.0486073419135723,0.16662395707785,-3.21394407420758,-2.7496327836164802,-3.31469963509866,-6.10086085665362,-5.89879781879222,0.0749510177238792,0.0684277308497887,0.0692281186488663,0.0691681382332307,0.0462532791193905,0.0430973218211004,0.0434650428497911,0.0434707677281251,8.70339999667826,7.635518834575549,7.71554498693096,6.82320769116464,6.02819156324544,6.01581432547321
xcit_nano_12_p16_384.fb_dist_in1k,75.482,75.39778,0.8558031204301425,0.8591012763243218,0.0563801825046539,0.0192581135779619,0.075748324394226,0.0579202361404895,0.711606240860285,0.7182025526486435,3053224,0.07756,0.0762,0.69844,0.77281,0.78875,0.8846,0.19583,0.16474,0.06135,0.05716,0.056380171328783,0.0190191753208637,0.0811836719512939,0.0425800681114196,3053224,0.0563801750540733,0.0192426778376102,0.0768477320671081,0.0466129183769226,0.0563801750540733,0.019453078508377,0.0900753140449523,0.0579202361404895,0.0563908852636814,0.019914373755455,0.0969107151031494,0.0808485150337219,384,0.8644,0.51229,0.51229,0.51943,0.51943,0.00292,0.00564,0.00398,0.00582,0.18786,0.18786,0.23208,0.23208,0.35443,0.35443,0.38021,0.38021,0.44471,0.44471,0.45906,0.45906,0.0446955412626266,0.0430929437279701,0.0567425113885174,0.0531607565245357,0.0541407665190426,0.0540512468102899,0.0336612752410091,0.0325014774792281,0.0330170682083716,0.0330070757759463,6.31229527268762,4.58517750767247,4.74294230616664,3.44549561321452,1.91379271291757,1.94347795910545,0.05639947667222,0.0503901084959196,0.0508247604846643,0.050808744892778,0.0337813080711426,0.0308272045241672,0.0310383456724664,0.031050858012326,10.6550069803402,9.88434027491876,9.91273697792256,8.74478732663086,8.11976372525174,8.0827244849914
xcit_nano_12_p8_224.fb_dist_in1k,76.338,76.42,0.8562387568702253,0.8592155011706591,0.0491136871278286,0.0127531932666897,0.0718278288841247,0.0579398088157177,0.7124775137404507,0.7184310023413184,3049016,0.07386,0.07199,0.71429,0.77456,0.81134,0.88661,0.1833,0.16001,0.05756,0.05479,0.0490854382514953,0.0130716236308217,0.0712594389915466,0.0327500700950622,3049016,0.0490854308009147,0.0125052249059081,0.0670056939125061,0.0349223539233207,0.0491136871278286,0.0131112439557909,0.0798813104629516,0.0579398088157177,0.0491157993674278,0.0143909882754087,0.091284155845642,0.0790430381894111,224,0.89369,0.52305,0.52305,0.5355,0.5355,0.0016,0.00578,0.00156,0.01358,0.21052,0.21052,0.26322,0.26322,0.36219,0.36219,0.39072,0.39072,0.46573,0.46573,0.48001,0.48001,0.0433554127812385,0.0417017489671707,0.0539622492477716,0.0499891155173838,0.0508149383958638,0.0507500329973757,0.032031297751849,0.0306269858086075,0.031069604423782,0.0310756486211916,7.362802303041251,5.83243081187503,5.95271008005382,4.38418684787867,3.00235518247613,2.9834855211326903,0.0531700557598403,0.0475178190562382,0.0479974228660187,0.0479625672737679,0.0318514759006819,0.0291643054505688,0.0294177506909289,0.0294254120926771,10.63048857637525,9.728469944032959,9.79402487293555,8.4365649444068,7.64085537932912,7.6168018573761005
xcit_nano_12_p8_224.fb_in1k,73.906,73.88,0.8542038171112899,0.8583446951584872,0.1427618116140365,0.0213270150125026,0.1896725296974182,0.1396457254886627,0.7084076342225799,0.7166893903169745,3049016,0.08463,0.08197,0.5963,0.7591,0.64886,0.8615,0.22378,0.17,0.05525,0.05692,0.1427618265151977,0.0228592529892921,0.1907033324241638,0.0457221865653991,3049016,0.1427617967128753,0.0203010533004999,0.1831819415092468,0.0430040061473846,0.1427617818117141,0.0221310704946517,0.1915214657783508,0.1396457254886627,0.1427617818117141,0.0235115513205528,0.1971469521522522,0.442801684141159,224,0.78056,0.48173,0.48173,0.48903,0.48903,0.01778,0.01778,0.111,0.111,0.17844,0.17844,0.29197,0.29197,0.33095,0.33095,0.37532,0.37532,0.42467,0.42467,0.4453,0.4453,0.0471638739109039,0.0444302186369895,0.0621617227689246,0.0608955876272287,0.0628298895531263,0.062640414133605,0.0372965548204122,0.0379889730802709,0.0389994585233178,0.0389780355451901,2.03684049491756,-1.07488459849405,-0.77007416036371,-1.8565206979379598,-4.5658471971614,-4.50840763409495,0.0614485254597021,0.0541884820573775,0.0547135972592481,0.0546796759592077,0.0375616993957624,0.0338596493765582,0.0341135846227801,0.0341182949836495,11.81483745624747,10.96027634523274,11.015479134537411,9.85591727413137,9.179868931519449,9.16732860202127
xcit_nano_12_p8_384.fb_dist_in1k,77.816,77.87555,0.8593358908256714,0.8622393215687204,0.0491911508142948,0.0239251498132944,0.0742474794387817,0.0568320155143737,0.7186717816513427,0.7244786431374408,3049016,0.06738,0.06566,0.72901,0.80266,0.82931,0.91715,0.17296,0.14398,0.05456,0.05008,0.0491461120545864,0.0244055930525064,0.0709307193756103,0.0472310185432434,3049016,0.0491461530327796,0.0239082518965005,0.0684151053428649,0.0510643124580383,0.0491912066936492,0.0239738561213016,0.082061767578125,0.0822567045688629,0.0493846423923969,0.0242939703166484,0.1062195301055908,0.1068369150161743,384,0.86406,0.55305,0.55305,0.56163,0.56163,0.00156,0.00156,0.00158,0.00158,0.00258,0.21496,0.002,0.0046,0.41699,0.41699,0.44059,0.44059,0.49787,0.49787,0.51074,0.51074,0.0407203137874603,0.0391541197896003,0.0488889564115227,0.0445358457841863,0.0451576864066114,0.0451007866826047,0.0287724310745801,0.0271178918502273,0.0274319432063165,0.0274276872416276,8.9040776217314,7.63213265078392,7.74851828914301,5.75043248887842,4.65893154731667,4.67372336201547,0.0482096952555985,0.0420346166639329,0.0422895919874775,0.0422773651608627,0.0286569576946638,0.0256295733294371,0.0257446994041054,0.0257491101080808,12.8087899310014,12.27990186773368,12.305263626504349,10.56422107846583,10.16248242953108,10.147091040038921
xcit_small_12_p16_224.fb_dist_in1k,83.334,83.35333,0.8589865748852721,0.8624670790085892,0.0417328514158725,0.0416503213346004,0.0992684364318847,0.1570602655410766,0.717973149770544,0.7249341580171784,26253304,0.04797,0.04616,0.83193,0.87518,0.91139,0.95467,0.09282,0.08245,0.02803,0.02672,0.0423457287251949,0.0481075532734394,0.085506796836853,0.1490833759307861,26253304,0.0414481535553932,0.0416502617299556,0.0954456329345703,0.1436390876770019,0.0419537834823131,0.0465226955711841,0.1104539036750793,0.189919114112854,0.0428398288786411,0.0481245070695877,0.1863554120063781,0.198295772075653,224,0.92185,4e-05,0.69769,4e-05,0.7041,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,0.32646,4e-05,0.00592,4e-05,0.55685,4e-05,0.63785,4e-05,0.64676,0.03323720023036,0.0314640887081623,0.0334722509949957,0.0302990117336913,0.0303774509884521,0.0303734535159274,0.0194066140159429,0.0183262006882257,0.0183761213342544,0.0183752001309033,9.480208731043351,9.245867590459559,9.2578102366988,5.56724283190058,5.31000761308445,5.314754465628639,0.0329391200014037,0.0287460172069746,0.0287961065848017,0.0287952906521835,0.0191660366033314,0.0173019995445516,0.0173343619999858,0.0173354319688331,12.729856760746511,12.57779022762425,12.58026732057092,9.725730454129119,9.55687730987228,9.55129468019539
xcit_small_12_p16_224.fb_in1k,81.964,81.92889,0.8541915918730539,0.8613716515457414,0.0638086050748825,0.0453542210161685,0.0947358608245849,0.4375805854797363,0.7083831837461078,0.7227433030914827,26253304,0.05637,0.05294,0.75941,0.85986,0.84002,0.947,0.11212,0.09164,0.03016,0.02982,0.0631636977195739,0.0479595698416233,0.1061696410179138,0.1498528122901916,26253304,0.0633120983839035,0.0406191945075988,0.1018319875001907,0.139781653881073,0.0649647191166877,0.0454028584063053,0.113007053732872,0.4375805854797363,0.0666188225150108,0.0476667173206806,0.1145874261856079,0.9402000308036804,224,0.86516,0.00018,0.0078,0.00038,0.67574,0.00018,0.00018,0.00038,0.00038,0.00018,0.00018,0.00038,0.00038,0.00018,0.00018,0.00038,0.005,0.00018,0.00676,0.00038,0.61761,0.0390242226421833,0.035523522645235,0.0378197943945337,0.0352962583202903,0.0354438738501851,0.0354306543935124,0.0221807547275085,0.0216828174583274,0.0217640817445957,0.0217608731010393,6.672527216615929,6.282214333486761,6.31716813713456,2.2449067910371703,1.8785338372461597,1.89299972713956,0.0368525900029344,0.0320647508099758,0.0321221847641882,0.0321181505741428,0.0217568697539749,0.0195533256069475,0.0195854735477578,0.0195849904334744,12.99186622318074,12.83601841381965,12.846965242916719,10.12803850896225,9.980278554640549,9.98249906838601
xcit_small_12_p16_384.fb_dist_in1k,84.714,84.66445,0.8611248046860466,0.865652392677549,0.0404993407428264,0.039148211479187,0.0894104242324829,0.148811936378479,0.7222496093720933,0.731304785355098,26253304,0.0431,0.04148,0.84296,0.88579,0.91668,0.95925,0.08511,0.07545,0.02531,0.02411,0.0419139564037323,0.0461486689746379,0.0821945667266845,0.1472594141960144,26253304,0.0410812124609947,0.0391768626868724,0.0842426419258117,0.2491374611854553,0.041276928037405,0.0460128150880336,0.1047369241714477,0.2491374611854553,0.0420873500406742,0.0463245622813701,0.2631610631942749,0.4127395153045654,384,0.91832,0.00014,0.73457,0.00011,0.73638,0.00014,0.00014,0.00011,0.00011,0.00014,0.00014,0.00011,0.00011,0.00014,0.00014,0.00011,0.00613,0.00014,0.00014,0.00011,0.68623,0.0307718403637409,0.0290652625262737,0.0296667434729993,0.0265491299521646,0.0265805758499822,0.0265746697598418,0.017044206174118,0.0159762288371099,0.0159938191438232,0.0159910753117879,10.50878241378989,10.40278527984011,10.42269339731083,6.26592594631891,6.16272192183319,6.17882024877974,0.0292017968509273,0.0252487642047011,0.0252610076894895,0.0252577564130759,0.0168657412865512,0.0151222863819987,0.0151282148480869,0.0151268119799579,13.53695002539107,13.49502286299428,13.50615668612919,10.33725630513947,10.302105368174749,10.31042322450352
xcit_small_12_p8_224.fb_dist_in1k,84.248,84.17111,0.8589468032395975,0.8635846981905947,0.039039496332407,0.0414145439863204,0.43595752120018,0.1536849737167358,0.717893606479195,0.7271693963811894,26213032,0.04514,0.04357,0.8417,0.88309,0.91628,0.95743,0.08672,0.07707,0.02576,0.02453,0.0416553728282451,0.0472128726541996,0.0800099968910217,0.1426889896392822,26213032,0.0407283268868923,0.0414061918854713,0.0837796926498413,0.1374841928482055,0.0408183708786964,0.0468931384384632,0.43595752120018,0.1624475121498108,0.0408928655087947,0.0473249927163124,0.1323553174734115,0.4234713613986969,224,0.92171,0.0002,0.72033,0.00011,0.72372,0.0002,0.0002,0.00011,0.00011,0.0002,0.0002,0.00011,0.00991,0.0002,0.00922,0.00011,0.5841,0.0002,0.65667,0.00011,0.67101,0.0320242084562778,0.0303274430334568,0.0311246820172437,0.0278466863161941,0.0278979943341633,0.0278945574808737,0.0178137070057903,0.0167423949609964,0.0167749437228486,0.0167737250900013,10.53182069212285,10.36697397034524,10.37801618207836,6.01397589196753,5.83125838212169,5.8380993661285805,0.030703206280081,0.0266326577599341,0.0266640469069773,0.0266631286113289,0.0176004521340035,0.0159321201139267,0.0159513899184,0.0159511865263502,13.25773107542747,13.155496974021611,13.158487852693982,9.47891569702151,9.36943098420504,9.37058659116516
xcit_small_12_p8_224.fb_in1k,83.338,83.38223,0.853091401530416,0.862398878794887,0.0679448693990707,0.041275754570961,0.1813235282897949,0.1470014452934265,0.706182803060832,0.7247977575897739,26213032,0.05039,0.04598,0.76659,0.86998,0.84266,0.95071,0.10523,0.08431,0.02761,0.02683,0.0667919591069221,0.0451408922672271,0.1000195741653442,0.1326740384101867,26213032,0.0679087191820144,0.0361910983920097,0.1028540357947349,0.1380234360694885,0.0688969939947128,0.0417517945170402,0.1940441876649856,0.1472848057746887,0.0700420588254928,0.0452400557696819,0.2064484655857086,0.2235769778490066,224,0.86068,0.00074,0.00416,0.70227,0.70227,0.0005,0.0005,0.00064,0.00064,0.0005,0.0005,0.00064,0.00064,0.0005,0.0005,0.00064,0.00511,0.00074,0.00074,0.64574,0.64574,0.0356693416833877,0.0313398130238056,0.0342805911506031,0.0317194190706836,0.0318307796694861,0.0318275274225102,0.0200408384684161,0.0195144604984247,0.019578940627339,0.0195803590017223,7.47120161571203,7.14635132852377,7.15583846648357,2.62652668360652,2.30478301496749,2.29770559460152,0.0328739298846003,0.0283848266824691,0.0284347227419027,0.0284348096547466,0.019380936793691,0.0173521887376948,0.0173810408659473,0.0173821406723872,13.65551127562046,13.50373124929329,13.50346686701768,10.467750231023599,10.31888163628246,10.31320695475585
xcit_small_12_p8_384.fb_dist_in1k,85.084,85.03333,0.8625080007063579,0.8657771794418849,0.0385464318096637,0.0418262705206871,0.1014403700828552,0.1752932667732238,0.7250160014127158,0.7315543588837699,26213032,0.04097,0.03947,0.85033,0.89212,0.92287,0.9632,0.08185,0.07209,0.02449,0.02303,0.0421694479882717,0.0470571890473365,0.0827416181564331,0.1479896903038025,26213032,0.0423736236989498,0.0417960844933986,0.0840451717376709,0.1658193469047546,0.0425288081169128,0.0473002716898918,0.1228163242340087,0.1800876259803772,0.0425376556813716,0.0459577329456806,0.176105722784996,0.1970893740653991,384,0.91714,0.00034,0.74543,0.00033,0.74474,0.00034,0.00034,0.00033,0.00529,0.00034,0.00034,0.00033,0.43572,0.00034,0.60103,0.00033,0.61679,0.00034,0.69239,0.00033,0.69541,0.0292497165501117,0.0276614390313625,0.0285739096689529,0.0250524592313996,0.0250956240568391,0.0250942047909728,0.0162832975066678,0.0149449581210349,0.0149733202976866,0.0149738376035512,12.32400633428025,12.17294256338035,12.17790956258599,8.21909312339776,8.044913559092159,8.04173664812325,0.0282811878116613,0.0239625769298646,0.0239845812553869,0.0239838160072472,0.0161609584891806,0.0142179614268393,0.0142341078555322,0.0142342860397948,15.27025990052656,15.19245437952492,15.19516023525063,12.02278357216299,11.92287347893638,11.921770918944059
xcit_small_24_p16_224.fb_dist_in1k,83.876,83.82444,0.8575099088696206,0.8607861614482241,0.0413203239440918,0.0404848717153072,0.1201786994934082,0.16397225856781,0.7150198177392413,0.7215723228964481,47671384,0.04645,0.0452,0.84067,0.87773,0.91626,0.95339,0.08696,0.07871,0.02594,0.02502,0.0426660403609275,0.0474210567772388,0.1070102453231811,0.1605272889137268,47671384,0.0420026183128356,0.0394849814474582,0.1091023683547973,0.1648246645927429,0.0420470423996448,0.0443865992128849,0.1396108269691467,0.1891018748283386,0.0430849380791187,0.0475359819829463,0.1591706424951553,0.2119590640068054,224,0.93219,0.71089,0.71089,0.71361,0.71361,0.00082,0.00408,0.00127,0.00549,0.00082,0.00542,0.00953,0.00953,0.51863,0.51863,0.54317,0.54317,0.64919,0.64919,0.65594,0.65594,0.0326886475086212,0.0313538685441017,0.0322696660890697,0.028923798859323,0.0289748962881217,0.0289716833212028,0.0186012807674287,0.0174037910823227,0.0174380161920187,0.0174369596002788,10.36845940863316,10.210114327969361,10.22007094453328,6.437673298296629,6.2536800016853205,6.259360211306859,0.0319586501672255,0.0279550520782461,0.0279887111337441,0.0279864097917865,0.0184898934964589,0.0167990677399274,0.0168218340389994,0.0168212839213005,12.527431753313401,12.422111111415859,12.42931211003587,9.144594352884381,9.02146601211588,9.02444124666255
